"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gp","gm"
"HGT_UKB","HDL",2,"paternal",-0.000455984118360417,0.000925624379800976,0.000171716661971583,NA,NA
"HGT_UKB","HDL",2,"maternal",-0.000478089633335454,0.000171716661971584,0.000938024996090047,NA,NA
"HGT_UKB","HDL",3,"proband",0.000945513529480449,-0.000481525653889393,-0.000481467616853625,3.1587851338812e-05,-2.19200924050999e-06
"HGT_UKB","HDL",3,"paternal",-0.000481525653889394,0.00185055411415974,0.000456070952257162,-0.00109528027202435,-0.000148256390172521
"HGT_UKB","HDL",3,"maternal",-0.000481467616853625,0.000456070952257162,0.00170506326264802,-0.00010988019486864,-0.000967591106059833
"HGT_UKB","HDL",3,"gp",3.15878513388124e-05,-0.00109528027202435,-0.00010988019486864,0.00137349720615651,-0.000132444155929688
"HGT_UKB","HDL",3,"gm",-2.19200924050947e-06,-0.000148256390172522,-0.000967591106059833,-0.000132444155929687,0.00127547580596422
"HGT_UKB","LDL",1,"proband",0.000551053795839429,NA,NA,NA,NA
"HGT_UKB","LDL",2,"proband",0.000940635109668693,-0.000452374757381349,-0.000478534225434979,NA,NA
"HGT_UKB","LDL",2,"paternal",-0.000452374757381349,0.000945636052866077,0.000157819021128738,NA,NA
"HGT_UKB","LDL",2,"maternal",-0.000478534225434979,0.000157819021128738,0.000966838288466002,NA,NA
"HGT_UKB","LDL",3,"proband",0.000941280824360407,-0.000478636576486568,-0.000481555103270303,3.2615619846192e-05,-2.53533346543575e-06
"HGT_UKB","LDL",3,"paternal",-0.000478636576486568,0.00192167384689862,0.000458680418436073,-0.00114772122739037,-0.000155111391738044
"HGT_UKB","LDL",3,"maternal",-0.000481555103270304,0.000458680418436074,0.00177546430568472,-0.000113242239439193,-0.00101253394981693
"HGT_UKB","LDL",3,"gp",3.26156198461915e-05,-0.00114772122739036,-0.000113242239439192,0.00143459519730435,-0.000143090807507675
"HGT_UKB","LDL",3,"gm",-2.53533346543555e-06,-0.000155111391738044,-0.00101253394981693,-0.000143090807507675,0.00132863570805797
"HGT_UKB","NonHDL",1,"proband",0.000539837496023242,NA,NA,NA,NA
"HGT_UKB","NonHDL",2,"proband",0.000960037085143347,-0.000461913653629115,-0.000487642828201719,NA,NA
"HGT_UKB","NonHDL",2,"paternal",-0.000461913653629115,0.000894220829632144,0.000167635802904869,NA,NA
"HGT_UKB","NonHDL",2,"maternal",-0.000487642828201719,0.000167635802904868,0.000915327570544241,NA,NA
"HGT_UKB","NonHDL",3,"proband",0.000961212868004971,-0.000489912514203886,-0.000491068143516364,3.45644202170502e-05,-2.93989923666797e-06
"HGT_UKB","NonHDL",3,"paternal",-0.000489912514203885,0.00179471440515538,0.000451361366447655,-0.0010567307417591,-0.000142570501718366
"HGT_UKB","NonHDL",3,"maternal",-0.000491068143516364,0.000451361366447655,0.00166240820336074,-0.000111309048609171,-0.000932885676609073
"HGT_UKB","NonHDL",3,"gp",3.456442021705e-05,-0.0010567307417591,-0.00011130904860917,0.00131926817185801,-0.000133451334332232
"HGT_UKB","NonHDL",3,"gm",-2.93989923666825e-06,-0.000142570501718366,-0.000932885676609073,-0.000133451334332231,0.00122582301946469
"HGT_UKB","FEV1",1,"proband",0.000520981657013844,NA,NA,NA,NA
"HGT_UKB","FEV1",2,"proband",0.000852639985331155,-0.000405386289381065,-0.000432200993357025,NA,NA
"HGT_UKB","FEV1",2,"paternal",-0.000405386289381065,0.000919095750917309,0.000133897166853639,NA,NA
"HGT_UKB","FEV1",2,"maternal",-0.000432200993357025,0.000133897166853639,0.000933645048121113,NA,NA
"HGT_UKB","FEV1",3,"proband",0.000853672351362035,-0.0004275515955283,-0.000436732356495803,2.66234940709047e-05,1.27255137747995e-07
"HGT_UKB","FEV1",3,"paternal",-0.000427551595528299,0.00188865441932586,0.000438749468486507,-0.0011374734430809,-0.00016081193844078
"HGT_UKB","FEV1",3,"maternal",-0.000436732356495803,0.000438749468486507,0.00175266846030648,-0.000115040556874596,-0.00101887112930155
"HGT_UKB","FEV1",3,"gp",2.66234940709044e-05,-0.0011374734430809,-0.000115040556874595,0.00141905231386779,-0.000137376240634497
"HGT_UKB","FEV1",3,"gm",1.27255137748063e-07,-0.00016081193844078,-0.00101887112930155,-0.000137376240634496,0.00132645870536362
"NEB_UKB","HGT",1,"proband",0.00048489096120844,NA,NA,NA,NA
"NEB_UKB","HGT",2,"proband",0.000690370421628891,-0.000353787185731364,-0.000350421310397271,NA,NA
"NEB_UKB","HGT",2,"paternal",-0.000353787185731364,0.00100869590494974,0.000184093527855912,NA,NA
"NEB_UKB","HGT",2,"maternal",-0.000350421310397271,0.000184093527855912,0.00104066432220548,NA,NA
"NEB_UKB","HGT",3,"proband",0.000690279963823004,-0.000358425825316649,-0.000352974082960007,5.68343664120289e-06,2.94646409087224e-06
"NEB_UKB","HGT",3,"paternal",-0.000358425825316649,0.00205813667777947,0.000423888500757308,-0.00134296152060034,-0.000185499531004349
"NEB_UKB","HGT",3,"maternal",-0.000352974082960007,0.000423888500757308,0.0019163162723167,-0.000130767670224846,-0.00118495387828829
"NEB_UKB","HGT",3,"gp",5.68343664120247e-06,-0.00134296152060034,-0.000130767670224845,0.0017594422372911,-8.73455473695453e-06
"NEB_UKB","HGT",3,"gm",2.94646409087261e-06,-0.000185499531004349,-0.00118495387828829,-8.73455473695429e-06,0.0016264237023037
"NEB_UKB","EA",1,"proband",0.00054210806390661,NA,NA,NA,NA
"NEB_UKB","EA",2,"proband",0.000886487292017622,-0.000458505805968707,-0.000450662691700541,NA,NA
"NEB_UKB","EA",2,"paternal",-0.000458505805968707,0.000954070765359063,0.00023403903851244,NA,NA
"NEB_UKB","EA",2,"maternal",-0.000450662691700541,0.00023403903851244,0.000980016366613913,NA,NA
"NEB_UKB","EA",3,"proband",0.000887087307059193,-0.000459691300644962,-0.000452886020138731,7.55853263248992e-07,2.56594233649355e-06
"NEB_UKB","EA",3,"paternal",-0.000459691300644962,0.00186187751809282,0.000443052989591764,-0.00116274200222624,-0.000156871945848975
"NEB_UKB","EA",3,"maternal",-0.000452886020138731,0.000443052989591764,0.0017420254342046,-0.000113980836282369,-0.00102923573091807
"NEB_UKB","EA",3,"gp",7.55853263248996e-07,-0.00116274200222624,-0.000113980836282369,0.00152554722206668,-1.35215982190903e-05
"NEB_UKB","EA",3,"gm",2.56594233649334e-06,-0.000156871945848975,-0.00102923573091807,-1.35215982190904e-05,0.00141228807937396
"NEB_UKB","COG",1,"proband",0.000854821759824799,NA,NA,NA,NA
"NEB_UKB","COG",2,"proband",0.00135980864441002,-0.000676027097166978,-0.000667225220782926,NA,NA
"NEB_UKB","COG",2,"paternal",-0.000676027097166978,0.00141731607576963,0.000342869091318557,NA,NA
"NEB_UKB","COG",2,"maternal",-0.000667225220782926,0.000342869091318557,0.00148372585482652,NA,NA
"NEB_UKB","COG",3,"proband",0.00136149176608212,-0.000654521600904235,-0.000669092150393061,-3.02998426800644e-05,5.16045029997076e-06
"NEB_UKB","COG",3,"paternal",-0.000654521600904234,0.00275050907854232,0.000623498518933976,-0.00173784135610211,-0.000193917588448359
"NEB_UKB","COG",3,"maternal",-0.000669092150393062,0.000623498518933977,0.00255013652857438,-0.000143527737565541,-0.00146166375150542
"NEB_UKB","COG",3,"gp",-3.02998426800657e-05,-0.00173784135610211,-0.00014352773756554,0.00232086881880151,-6.18779398926105e-05
"NEB_UKB","COG",3,"gm",5.16045029997104e-06,-0.000193917588448359,-0.00146166375150542,-6.18779398926105e-05,0.00203951365865816
"NEB_UKB","AFB",1,"proband",0.00145203657483025,NA,NA,NA,NA
"NEB_UKB","AFB",2,"proband",0.00288196591376613,-0.00148926201611113,-0.0015244976419686,NA,NA
"NEB_UKB","AFB",2,"paternal",-0.00148926201611113,0.00241534693909913,0.00075828943362835,NA,NA
"NEB_UKB","AFB",2,"maternal",-0.0015244976419686,0.000758289433628351,0.00243382624920268,NA,NA
"NEB_UKB","AFB",3,"proband",0.00288667927643571,-0.00155430272634229,-0.00145855296910202,9.67568451837914e-05,-0.000101480012028612
"NEB_UKB","AFB",3,"paternal",-0.00155430272634229,0.00489760363869525,0.00143520027643977,-0.00303399935036879,-0.000510530697126667
"NEB_UKB","AFB",3,"maternal",-0.00145855296910202,0.00143520027643977,0.00418463109227242,-0.000516683837728538,-0.00230837052316608
"NEB_UKB","AFB",3,"gp",9.67568451837912e-05,-0.00303399935036879,-0.000516683837728538,0.00376398149505344,0.000195180565218208
"NEB_UKB","AFB",3,"gm",-0.000101480012028612,-0.000510530697126668,-0.00230837052316608,0.000195180565218208,0.00310211432138781
"NEB_UKB","NEB",1,"proband",0.000954673693467421,NA,NA,NA,NA
"NEB_UKB","NEB",2,"proband",0.00203403894531778,-0.00107762445631323,-0.00107166125428302,NA,NA
"NEB_UKB","NEB",2,"paternal",-0.00107762445631323,0.00156754212633576,0.000548670580732855,NA,NA
"NEB_UKB","NEB",2,"maternal",-0.00107166125428302,0.000548670580732855,0.00161299549354367,NA,NA
"NEB_UKB","NEB",3,"proband",0.00203826329463779,-0.00104882101350123,-0.00110914005529521,-4.76683913963996e-05,5.23798969471838e-05
"NEB_UKB","NEB",3,"paternal",-0.00104882101350123,0.0029150491899845,0.000821249925676325,-0.00171467533473438,-0.000265990624364925
"NEB_UKB","NEB",3,"maternal",-0.00110914005529521,0.000821249925676326,0.00268495887234543,-0.000110855042006108,-0.00144833964118443
"NEB_UKB","NEB",3,"gp",-4.76683913963998e-05,-0.00171467533473438,-0.000110855042006108,0.00223671766889944,1.57546066734731e-05
"NEB_UKB","NEB",3,"gm",5.23798969471847e-05,-0.000265990624364926,-0.00144833964118443,1.57546066734734e-05,0.0019653314168988
"NEB_UKB","EVSMK",1,"proband",0.000549612005433623,NA,NA,NA,NA
"NEB_UKB","EVSMK",2,"proband",0.000954779728008847,-0.000491767684675927,-0.000489160821083005,NA,NA
"NEB_UKB","EVSMK",2,"paternal",-0.000491767684675927,0.000923153668915132,0.000252476702649279,NA,NA
"NEB_UKB","EVSMK",2,"maternal",-0.000489160821083004,0.000252476702649279,0.000949524906870779,NA,NA
"NEB_UKB","EVSMK",3,"proband",0.000954609573186503,-0.000492206873454441,-0.000489109918697642,6.85077152238352e-07,-5.9243837949376e-08
"NEB_UKB","EVSMK",3,"paternal",-0.000492206873454441,0.00177323767575335,0.000444882668113724,-0.00109093357634127,-0.000141904688376418
"NEB_UKB","EVSMK",3,"maternal",-0.000489109918697642,0.000444882668113724,0.00165841181621416,-0.000104196353593057,-0.000960815475692671
"NEB_UKB","EVSMK",3,"gp",6.85077152238476e-07,-0.00109093357634127,-0.000104196353593057,0.00142649512383021,-1.61054772175867e-05
"NEB_UKB","EVSMK",3,"gm",-5.92438379491461e-08,-0.000141904688376418,-0.000960815475692672,-1.61054772175869e-05,0.00131525389396236
"NEB_UKB","CPD.Max",1,"proband",0.000543679409395838,NA,NA,NA,NA
"NEB_UKB","CPD.Max",2,"proband",0.000959541579654362,-0.000494286703013931,-0.00049194227180719,NA,NA
"NEB_UKB","CPD.Max",2,"paternal",-0.000494286703013931,0.000907151124422832,0.000251305142508341,NA,NA
"NEB_UKB","CPD.Max",2,"maternal",-0.00049194227180719,0.000251305142508341,0.00093088098747175,NA,NA
"NEB_UKB","CPD.Max",3,"proband",0.000959969216118598,-0.00049519872703392,-0.000492021461505597,9.77182020622418e-07,-3.45579290064125e-07
"NEB_UKB","CPD.Max",3,"paternal",-0.00049519872703392,0.00174319123455772,0.00043933624374033,-0.00106859462545426,-0.000137760933123848
"NEB_UKB","CPD.Max",3,"maternal",-0.000492021461505598,0.00043933624374033,0.00162593761598863,-0.000100261552332192,-0.00093819683592496
"NEB_UKB","CPD.Max",3,"gp",9.77182020622708e-07,-0.00106859462545426,-0.000100261552332191,0.00139545932832001,-1.85615412145307e-05
"NEB_UKB","CPD.Max",3,"gm",-3.45579290063554e-07,-0.000137760933123848,-0.00093819683592496,-1.85615412145305e-05,0.00128284994864253
"NEB_UKB","CPD.Cur",1,"proband",0.000538193781772187,NA,NA,NA,NA
"NEB_UKB","CPD.Cur",2,"proband",0.00098697169972701,-0.000508765349368051,-0.000506459105453594,NA,NA
"NEB_UKB","CPD.Cur",2,"paternal",-0.000508765349368051,0.000880390510498506,0.00025861070421137,NA,NA
"NEB_UKB","CPD.Cur",2,"maternal",-0.000506459105453594,0.00025861070421137,0.000902895723878782,NA,NA
"NEB_UKB","CPD.Cur",3,"proband",0.000985941194971558,-0.000508004526808487,-0.000505254230315385,-9.80290645916175e-08,-9.71827964684068e-07
"NEB_UKB","CPD.Cur",3,"paternal",-0.000508004526808487,0.00167240309598405,0.000434332121677214,-0.00101321822803779,-0.000127770500510358
"NEB_UKB","CPD.Cur",3,"maternal",-0.000505254230315385,0.000434332121677214,0.00156075647231505,-9.32273244163199e-05,-0.00088882721304682
"NEB_UKB","CPD.Cur",3,"gp",-9.80290645916296e-08,-0.00101321822803779,-9.32273244163199e-05,0.00132281646549029,-2.00595230869228e-05
"NEB_UKB","CPD.Cur",3,"gm",-9.71827964683836e-07,-0.000127770500510358,-0.00088882721304682,-2.00595230869229e-05,0.00121506940001876
"NEB_UKB","CESD",1,"proband",0.000532770671011985,NA,NA,NA,NA
"NEB_UKB","CESD",2,"proband",0.00101819479150638,-0.000528182418648778,-0.000524085309569965,NA,NA
"NEB_UKB","CESD",2,"paternal",-0.000528182418648778,0.000864883024232161,0.00026704095852466,NA,NA
"NEB_UKB","CESD",2,"maternal",-0.000524085309569965,0.000267040958524659,0.000886666136974674,NA,NA
"NEB_UKB","CESD",3,"proband",0.00101586935915093,-0.000526404508586477,-0.000524291067590458,-1.04989294929489e-06,2.01022553292799e-06
"NEB_UKB","CESD",3,"paternal",-0.000526404508586477,0.00162242825867358,0.000435519954246259,-0.000968870143264023,-0.00012089778132467
"NEB_UKB","CESD",3,"maternal",-0.000524291067590458,0.000435519954246259,0.00151644982824371,-8.80124447589079e-05,-0.000849296283190355
"NEB_UKB","CESD",3,"gp",-1.04989294929477e-06,-0.000968870143264023,-8.80124447589082e-05,0.00126211084161413,-2.21860843174171e-05
"NEB_UKB","CESD",3,"gm",2.01022553292807e-06,-0.000120897781324669,-0.000849296283190354,-2.21860843174174e-05,0.00115608771447142
"NEB_UKB","MDD",1,"proband",0.000506260860003184,NA,NA,NA,NA
"NEB_UKB","MDD",2,"proband",0.00102143187148219,-0.000529678312207532,-0.000526828355098662,NA,NA
"NEB_UKB","MDD",2,"paternal",-0.000529678312207531,0.00080761066948888,0.000266009047803743,NA,NA
"NEB_UKB","MDD",2,"maternal",-0.000526828355098662,0.000266009047803743,0.000827171262346955,NA,NA
"NEB_UKB","MDD",3,"proband",0.0010193322253931,-0.000526511704324859,-0.000526011729258631,-2.77824784726344e-06,6.37880097088905e-07
"NEB_UKB","MDD",3,"paternal",-0.000526511704324859,0.00149375131931653,0.000412479163618229,-0.000877749359652931,-0.000102631113305936
"NEB_UKB","MDD",3,"maternal",-0.000526011729258632,0.000412479163618229,0.0013948294706475,-7.33800763503045e-05,-0.000766013282729376
"NEB_UKB","MDD",3,"gp",-2.77824784726354e-06,-0.000877749359652931,-7.33800763503044e-05,0.00114201117263063,-2.64637362182959e-05
"NEB_UKB","MDD",3,"gm",6.37880097089282e-07,-0.000102631113305936,-0.000766013282729376,-2.64637362182959e-05,0.00104184820988025
"NEB_UKB","BMI",1,"proband",0.000555333766895532,NA,NA,NA,NA
"NEB_UKB","BMI",2,"proband",0.000903550150863143,-0.000464781906711894,-0.000462362821534824,NA,NA
"NEB_UKB","BMI",2,"paternal",-0.000464781906711893,0.00098540859207615,0.000237080385992459,NA,NA
"NEB_UKB","BMI",2,"maternal",-0.000462362821534824,0.000237080385992459,0.00101305701193604,NA,NA
"NEB_UKB","BMI",3,"proband",0.000903058354053248,-0.000466886966363803,-0.000462828499424869,3.00282937510179e-06,6.1602945422363e-07
"NEB_UKB","BMI",3,"paternal",-0.000466886966363803,0.00193927025816815,0.00045482399000328,-0.00121958985433486,-0.000162781091353909
"NEB_UKB","BMI",3,"maternal",-0.000462828499424869,0.00045482399000328,0.0018063090153072,-0.000117658374791843,-0.00107179554670776
"NEB_UKB","BMI",3,"gp",3.00282937510151e-06,-0.00121958985433486,-0.000117658374791843,0.0015938776945519,-1.59709575961602e-05
"NEB_UKB","BMI",3,"gm",6.1602945422362e-07,-0.000162781091353909,-0.00107179554670776,-1.59709575961601e-05,0.00146698276545391
"NEB_UKB","DBP",1,"proband",0.000540554225321735,NA,NA,NA,NA
"NEB_UKB","DBP",2,"proband",0.000972190551520011,-0.000500336950116608,-0.000499418758251944,NA,NA
"NEB_UKB","DBP",2,"paternal",-0.000500336950116609,0.000895651675366689,0.000249816455389946,NA,NA
"NEB_UKB","DBP",2,"maternal",-0.000499418758251944,0.000249816455389946,0.000917242369198634,NA,NA
"NEB_UKB","DBP",3,"proband",0.000971937686311103,-0.000500935481136334,-0.000498861938244544,1.06261158508304e-06,-6.89200164312559e-07
"NEB_UKB","DBP",3,"paternal",-0.000500935481136334,0.00172340300094166,0.000433396565253339,-0.00105319144294593,-0.000133052705214453
"NEB_UKB","DBP",3,"maternal",-0.000498861938244543,0.000433396565253339,0.00160175670266104,-9.50505287284738e-05,-0.000920227490471384
"NEB_UKB","DBP",3,"gp",1.06261158508257e-06,-0.00105319144294593,-9.50505287284736e-05,0.00137135125265386,-2.29177058868808e-05
"NEB_UKB","DBP",3,"gm",-6.89200164312538e-07,-0.000133052705214453,-0.000920227490471384,-2.29177058868807e-05,0.00125540622728983
"NEB_UKB","SBP",1,"proband",0.000542184561534676,NA,NA,NA,NA
"NEB_UKB","SBP",2,"proband",0.000952668937159331,-0.000490110688611035,-0.000489195667525063,NA,NA
"NEB_UKB","SBP",2,"paternal",-0.000490110688611035,0.000909750620583408,0.000244560432053511,NA,NA
"NEB_UKB","SBP",2,"maternal",-0.000489195667525063,0.000244560432053511,0.000932023182087476,NA,NA
"NEB_UKB","SBP",3,"proband",0.000953048473189327,-0.000491598238978852,-0.000489270636344189,1.74034526257205e-06,-3.48485265674939e-07
"NEB_UKB","SBP",3,"paternal",-0.000491598238978852,0.00176332693327506,0.000435080387605644,-0.00108526929341725,-0.000138648440350926
"NEB_UKB","SBP",3,"maternal",-0.000489270636344189,0.000435080387605644,0.00163765600546384,-9.89247016467842e-05,-0.000948149982459125
"NEB_UKB","SBP",3,"gp",1.74034526257264e-06,-0.00108526929341725,-9.89247016467846e-05,0.00141297788340967,-2.23915857587705e-05
"NEB_UKB","SBP",3,"gm",-3.48485265675534e-07,-0.000138648440350926,-0.000948149982459125,-2.23915857587705e-05,0.00129360860540618
"NEB_UKB","BG.Fast",1,"proband",0.000518576669288833,NA,NA,NA,NA
"NEB_UKB","BG.Fast",2,"proband",0.0010203880934221,-0.000524877799335009,-0.000525955717333669,NA,NA
"NEB_UKB","BG.Fast",2,"paternal",-0.000524877799335009,0.000826187266127864,0.000263565928743485,NA,NA
"NEB_UKB","BG.Fast",2,"maternal",-0.000525955717333669,0.000263565928743485,0.000848528761676299,NA,NA
"NEB_UKB","BG.Fast",3,"proband",0.00102098265116778,-0.000521950023611853,-0.000525500234417062,-4.16399285736473e-06,-5.05364145085884e-07
"NEB_UKB","BG.Fast",3,"paternal",-0.000521950023611853,0.00154921839276725,0.000421786349407461,-0.000920386813068859,-0.000111704527235957
"NEB_UKB","BG.Fast",3,"maternal",-0.000525500234417062,0.00042178634940746,0.00144882782580234,-8.09153180529005e-05,-0.000804133334848978
"NEB_UKB","BG.Fast",3,"gp",-4.16399285736445e-06,-0.000920386813068859,-8.09153180529006e-05,0.00119752844112757,-2.32218101977665e-05
"NEB_UKB","BG.Fast",3,"gm",-5.0536414508576e-07,-0.000111704527235957,-0.000804133334848978,-2.32218101977665e-05,0.00109239223144724
"NEB_UKB","BG.All",1,"proband",0.000506605264601563,NA,NA,NA,NA
"NEB_UKB","BG.All",2,"proband",0.00100678362900326,-0.000518674614620214,-0.000518552317801363,NA,NA
"NEB_UKB","BG.All",2,"paternal",-0.000518674614620214,0.000807653581076282,0.000259597107069456,NA,NA
"NEB_UKB","BG.All",2,"maternal",-0.000518552317801363,0.000259597107069456,0.00082728999782044,NA,NA
"NEB_UKB","BG.All",3,"proband",0.00100742078289436,-0.000516972303003077,-0.000516910009926602,-2.25676493139516e-06,-2.41674567713933e-06
"NEB_UKB","BG.All",3,"paternal",-0.000516972303003076,0.00150999063564268,0.000408513638894126,-0.000894663930752835,-0.000104576773164675
"NEB_UKB","BG.All",3,"maternal",-0.000516910009926602,0.000408513638894126,0.0014091328568741,-7.44478436609527e-05,-0.000781529033695851
"NEB_UKB","BG.All",3,"gp",-2.25676493139547e-06,-0.000894663930752835,-7.44478436609524e-05,0.00116569762444774,-2.60799299231804e-05
"NEB_UKB","BG.All",3,"gm",-2.41674567713947e-06,-0.000104576773164675,-0.000781529033695851,-2.60799299231802e-05,0.00106560125935647
"NEB_UKB","HDL",1,"proband",0.000553367863633992,NA,NA,NA,NA
"NEB_UKB","HDL",2,"proband",0.000925644049045404,-0.00047645401943962,-0.000473549688348788,NA,NA
"NEB_UKB","HDL",2,"paternal",-0.00047645401943962,0.000953065373105697,0.000245891219471502,NA,NA
"NEB_UKB","HDL",2,"maternal",-0.000473549688348788,0.000245891219471502,0.000981552504049761,NA,NA
"NEB_UKB","HDL",3,"proband",0.000925532353440387,-0.000478063149156748,-0.000473883985568731,2.12992040971866e-06,2.88077767624622e-07
"NEB_UKB","HDL",3,"paternal",-0.000478063149156748,0.00185111795124745,0.000450798008329944,-0.00115198850730551,-0.000152280047282476
"NEB_UKB","HDL",3,"maternal",-0.000473883985568731,0.000450798008329944,0.00173213200595303,-0.00011247264166787,-0.00101641961161268
"NEB_UKB","HDL",3,"gp",2.12992040971884e-06,-0.00115198850730551,-0.00011247264166787,0.00150780401786665,-1.39121486739786e-05
"NEB_UKB","HDL",3,"gm",2.88077767624501e-07,-0.000152280047282476,-0.00101641961161268,-1.39121486739788e-05,0.00139268268911185
"NEB_UKB","LDL",1,"proband",0.000559873571621675,NA,NA,NA,NA
"NEB_UKB","LDL",2,"proband",0.000926087255982712,-0.000474059478423101,-0.000474654918810433,NA,NA
"NEB_UKB","LDL",2,"paternal",-0.000474059478423101,0.000978713496873426,0.000239283008386305,NA,NA
"NEB_UKB","LDL",2,"maternal",-0.000474654918810433,0.000239283008386305,0.00100461129343179,NA,NA
"NEB_UKB","LDL",3,"proband",0.000926686559119437,-0.000475243559392538,-0.00047463235444998,1.24016352742955e-06,-5.71479352118818e-07
"NEB_UKB","LDL",3,"paternal",-0.000475243559392538,0.00192529488215686,0.000452464523276451,-0.00120631770590131,-0.000158171598210475
"NEB_UKB","LDL",3,"maternal",-0.00047463235444998,0.000452464523276451,0.00179374342387929,-0.000112791626503858,-0.00106213079246967
"NEB_UKB","LDL",3,"gp",1.24016352742985e-06,-0.00120631770590131,-0.000112791626503859,0.00157486338355938,-1.91866280501835e-05
"NEB_UKB","LDL",3,"gm",-5.71479352118873e-07,-0.000158171598210475,-0.00106213079246967,-1.91866280501836e-05,0.00145214702340757
"NEB_UKB","NonHDL",1,"proband",0.000551396682631154,NA,NA,NA,NA
"NEB_UKB","NonHDL",2,"proband",0.000948803336735067,-0.000488117496759498,-0.000486482223098268,NA,NA
"NEB_UKB","NonHDL",2,"paternal",-0.000488117496759498,0.000937594577594544,0.000246584431650989,NA,NA
"NEB_UKB","NonHDL",2,"maternal",-0.000486482223098268,0.000246584431650989,0.00096182213870409,NA,NA
"NEB_UKB","NonHDL",3,"proband",0.00094932962712141,-0.000490082417884348,-0.000486874025480474,2.23860700556799e-06,-7.86233355529961e-08
"NEB_UKB","NonHDL",3,"paternal",-0.000490082417884348,0.00182392271329517,0.000446604678740592,-0.00112876957031904,-0.00014697534668955
"NEB_UKB","NonHDL",3,"maternal",-0.000486874025480474,0.000446604678740592,0.00169765110585082,-0.000106155185638726,-0.000989375123437983
"NEB_UKB","NonHDL",3,"gp",2.23860700556802e-06,-0.00112876957031904,-0.000106155185638725,0.00147317900188884,-1.93987717839409e-05
"NEB_UKB","NonHDL",3,"gm",-7.86233355528859e-08,-0.00014697534668955,-0.000989375123437983,-1.93987717839409e-05,0.00135227216158269
"NEB_UKB","FEV1",1,"proband",0.00056245196989837,NA,NA,NA,NA
"NEB_UKB","FEV1",2,"proband",0.000894826089214701,-0.000461519875006849,-0.000456222282783376,NA,NA
"NEB_UKB","FEV1",2,"paternal",-0.000461519875006849,0.00101719358437112,0.000231463020925554,NA,NA
"NEB_UKB","FEV1",2,"maternal",-0.000456222282783376,0.000231463020925554,0.00104661638912245,NA,NA
"NEB_UKB","FEV1",3,"proband",0.000895257231920835,-0.000463039282427615,-0.000458439936539035,1.27557926725654e-06,2.6117802581839e-06
"NEB_UKB","FEV1",3,"paternal",-0.000463039282427615,0.00202404405037767,0.000469191149706592,-0.00127822148892784,-0.000179982628008669
"NEB_UKB","FEV1",3,"maternal",-0.000458439936539035,0.000469191149706592,0.00188351488834815,-0.000132178280423974,-0.00112603667650386
"NEB_UKB","FEV1",3,"gp",1.27557926725701e-06,-0.00127822148892784,-0.000132178280423975,0.00166253116053114,-7.47437823135353e-06
"NEB_UKB","FEV1",3,"gm",2.61178025818394e-06,-0.000179982628008669,-0.00112603667650386,-7.47437823135346e-06,0.00153933615591516
"NEB_Repo","HGT",1,"proband",0.000488859187283942,NA,NA,NA,NA
"NEB_Repo","HGT",2,"proband",0.000697785993363419,-0.000355664391544374,-0.00034999644825422,NA,NA
"NEB_Repo","HGT",2,"paternal",-0.000355664391544374,0.00101315779771174,0.00017233743683167,NA,NA
"NEB_Repo","HGT",2,"maternal",-0.00034999644825422,0.00017233743683167,0.00102893200798319,NA,NA
"NEB_Repo","HGT",3,"proband",0.000698149988482756,-0.000352643276855255,-0.000355009191768117,-5.21086705405563e-06,7.05779942980196e-06
"NEB_Repo","HGT",3,"paternal",-0.000352643276855255,0.00195204446448909,0.00038795862263269,-0.00120525209767626,-0.0001148951914298
"NEB_Repo","HGT",3,"maternal",-0.000355009191768117,0.00038795862263269,0.00202004766437253,-8.60264574171878e-05,-0.0012788462365825
"NEB_Repo","HGT",3,"gp",-5.21086705405587e-06,-0.00120525209767626,-8.60264574171873e-05,0.00158931056301964,-0.00010718209525447
"NEB_Repo","HGT",3,"gm",7.05779942980164e-06,-0.0001148951914298,-0.0012788462365825,-0.00010718209525447,0.00168355394434175
"NEB_Repo","EA",1,"proband",0.00054300749856324,NA,NA,NA,NA
"NEB_Repo","EA",2,"proband",0.000895248704402497,-0.000465048370587153,-0.000450695394398305,NA,NA
"NEB_Repo","EA",2,"paternal",-0.000465048370587153,0.000950582672708748,0.000232636103390211,NA,NA
"NEB_Repo","EA",2,"maternal",-0.000450695394398305,0.000232636103390211,0.000958815741287759,NA,NA
"NEB_Repo","EA",3,"proband",0.000895714656900335,-0.00045835974816426,-0.000459749273234514,-1.08930783540621e-05,1.30572231049892e-05
"NEB_Repo","EA",3,"paternal",-0.00045835974816426,0.00175717333391966,0.00041140886628772,-0.00103816223260679,-9.05149064726898e-05
"NEB_Repo","EA",3,"maternal",-0.000459749273234514,0.00041140886628772,0.00180679631175004,-6.76389597733037e-05,-0.00108903963140221
"NEB_Repo","EA",3,"gp",-1.08930783540616e-05,-0.00103816223260679,-6.7638959773304e-05,0.00137158340230737,-9.90087224301645e-05
"NEB_Repo","EA",3,"gm",1.30572231049893e-05,-9.05149064726896e-05,-0.00108903963140221,-9.90087224301649e-05,0.00142652119821548
"NEB_Repo","COG",1,"proband",0.00086524105015696,NA,NA,NA,NA
"NEB_Repo","COG",2,"proband",0.00139001585267166,-0.000707795503703998,-0.000680951751453459,NA,NA
